위도,경도,동물소유자수,반려동물수,병원수,약국수,병원당_반려동물수,약국당_반려동물수,구별_분당구,구별_수정구,구별_중원구
37.34756718880425,127.10751399846605,0.2518410588984818,0.22522758734732606,0.43503960712502365,0.1855530663140272,0.20940368192022768,0.15147033657933062,1.0,0.0,0.0
37.36274785749477,127.09630474116148,-0.4682768475919888,-0.4802790481250036,-0.3389572399072269,-0.32505646653552195,-0.48675758239117933,-0.5087987595498855,1.0,0.0,0.0
37.388249999338505,127.11027483888277,-0.5348724748822986,-0.5435834467531289,-0.26155755520400187,-0.5607224047737754,-0.565990949358768,-0.5548576604182792,1.0,0.0,0.0
37.36846286452591,127.14405170583531,-0.49082663278206207,-0.49200803568808266,-0.571156294016902,-0.6785553738929022,-0.4294716840965611,-0.46456690701398234,1.0,0.0,0.0
37.401533375217,127.10914898818321,-0.583765467070121,-0.6020677135060161,-0.571156294016902,-0.167945841043353,-0.5726864298331067,-0.6311893942147132,1.0,0.0,0.0
37.3802517136792,127.1435100833229,0.44277662321816763,0.37690107035481396,0.5898389765314738,0.9711061937748721,0.36087722064019695,0.28100707575921774,1.0,0.0,0.0
37.3730053939667,127.12285741925139,0.7740687944218608,0.6799266942447738,0.7446383459379239,1.4817157266244212,0.6664255806284798,0.5600206837746591,1.0,0.0,0.0
37.40832617446844,127.1346002115888,1.0509885863822,1.046256716762859,0.9768374000475991,1.599548695743548,1.0279383914365683,0.9000236790542432,1.0,0.0,0.0
37.38189214063312,127.05865270552684,-0.5677487972154895,-0.5357105646902401,-0.26155755520400187,-0.6000000611468177,-0.5623532473687729,-0.545737232661225,1.0,0.0,0.0
37.39680444060326,127.12744778815306,0.029715137493461035,-0.028632691415206586,0.12544086831212342,-0.6785553738929022,-0.03629792553365367,0.08463394579574639,1.0,0.0,0.0
37.36517812293928,127.11472044649244,3.634308837409472,3.5514399233865355,4.614622581099177,2.5422124486965614,3.478802442383092,3.2251110159220997,1.0,0.0,0.0
37.387076937073445,127.09260692518994,-0.5915630563414548,-0.5895353706303974,-0.26155755520400187,-0.5214447484007332,-0.618315865664132,-0.6075493110728669,1.0,0.0,0.0
37.429303355176884,127.08112452282879,-0.7506760266078596,-0.7500457620758215,-0.571156294016902,-0.6785553738929022,-0.780984408999347,-0.7633633789031812,0.0,1.0,0.0
37.45455065739617,127.15707722929152,-0.644881707304899,-0.647055611008237,-0.571156294016902,-0.7178330302659445,-0.6399048361699724,-0.6240879783142727,0.0,1.0,0.0
37.458788087361874,127.1304874328294,-0.7000970691721813,-0.7034511539485212,-0.49375660931367704,-0.6785553738929022,-0.7300829412987636,-0.7085519289284645,0.0,1.0,0.0
37.456820174668074,127.15266673304062,-0.6960929017085234,-0.6989523641982991,-0.6485559787201272,-0.5607224047737754,-0.6668712791827621,-0.7169958550056506,0.0,1.0,0.0
37.43741885687426,127.13072151101267,-0.06216996851468798,0.051702839838759444,-0.1841578705007768,0.2641083790601117,0.06573026941103058,-0.018909766308643394,0.0,1.0,0.0
37.412001445697875,127.08348206340183,-0.7865027881247985,-0.7857147379525825,-0.571156294016902,-0.63927771751986,-0.8295398225179771,-0.8061138408992271,0.0,1.0,0.0
37.45063934962769,127.10399260242616,-0.8025194579794299,-0.8066019760786136,-0.6485559787201272,-0.7571106866389866,-0.8527104025846849,-0.82340907545206,0.0,1.0,0.0
37.44454975999404,127.14495981424342,0.955520804222357,0.9946813056978127,0.9768374000475991,1.3638827575052945,0.9739120466642105,0.8535923515999289,0.0,1.0,0.0
37.46434779427106,127.16623046207165,-0.6939854451487034,-0.704093838198553,-0.6485559787201272,-0.63927771751986,-0.6703508202166704,-0.714600940299548,0.0,1.0,0.0
37.446764859116485,127.13307970875857,2.222312942330118,2.345764270327013,0.28024023771857354,2.6993230741887304,2.41875164425046,2.1006710925295238,0.0,1.0,0.0
37.44684007525342,127.16730235715133,0.056269090147192176,0.050417471338695986,0.12544086831212342,0.49977431729836513,0.043328926721653685,-0.021119382501090276,0.0,0.0,1.0
37.419187251004,127.16093053665182,-0.6225426677708078,-0.6350052813201422,-0.571156294016902,-0.7571106866389866,-0.6196602337908693,-0.5386858136915047,0.0,0.0,1.0
37.43835715110172,127.16697966212685,1.108522150465284,1.1653139740812366,0.04804118360889837,-0.7571106866389866,1.225698537446811,2.3380264756572067,0.0,0.0,1.0
37.43130511643588,127.13285718286338,-0.39535885062221915,-0.39239197693316474,-0.416356924610452,-0.28577881016247975,-0.37368040683696263,-0.42537083270427334,0.0,0.0,1.0
37.45678439969141,127.17071487035061,0.07312874262575163,0.10504563259139289,-0.3389572399072269,-0.28577881016247975,0.17068587987019315,0.058599456667076374,0.0,0.0,1.0
37.43986219172212,127.15214396940321,-0.6493073660805209,-0.635326623445158,-0.49375660931367704,-0.5607224047737754,-0.6503170991123496,-0.6528516446298335,0.0,0.0,1.0
37.427920507501554,127.1460827433927,-0.5582652426962998,-0.562221290004049,-0.49375660931367704,-0.7571106866389866,-0.5555786864163906,-0.42639641077032836,0.0,0.0,1.0
